,z_gt,x_camera,y_camera,z_camera,ID
0,1179,-19.07668685913086,24.73267364501953,773.149169921875,badge
1,1512,90.31242370605469,33.92976760864258,1015.0059204101562,badge
2,1764,41.76883316040039,66.63300323486328,1123.216796875,badge
3,1670,252.76806640625,28.440914154052734,976.9388427734375,badge
4,1515,114.69985961914062,85.81405639648438,974.0989379882812,badge
5,1505,,,,badge
6,1521,-76.99737548828125,162.43223571777344,988.3740844726562,badge
7,1548,-206.85528564453125,28.682920455932617,938.8567504882812,badge
8,1554,-197.0146026611328,36.96788787841797,943.4761962890625,badge
9,1554,-185.3301544189453,27.749523162841797,953.189697265625,badge
10,1547,-114.41548919677734,29.252086639404297,1004.8023681640625,badge
11,1538,-230.65528869628906,73.092529296875,936.7777709960938,badge
12,1551,-338.4034118652344,38.98357009887695,867.5134887695312,badge
13,1546,-271.509521484375,35.59000778198242,942.9310913085938,badge
14,1553,-285.2357177734375,45.65330123901367,900.6082763671875,badge
15,1559,-270.372802734375,37.21306610107422,916.09814453125,badge
16,1551,-322.7533264160156,46.56700897216797,893.2818603515625,badge
17,1560,-276.3641052246094,36.26973342895508,892.8755493164062,badge
18,1559,-283.5115966796875,36.22678756713867,924.5621948242188,badge
19,1558,-426.14404296875,27.28460693359375,751.5303955078125,badge
20,1557,,,,badge
21,1556,-399.6336364746094,28.098190307617188,744.4408569335938,badge
22,1554,-422.3009338378906,24.645597457885742,737.2708129882812,badge
23,1559,-413.9096374511719,28.605989456176758,787.9266967773438,badge
24,1560,-414.1310119628906,21.291688919067383,769.3848266601562,badge
25,1558,-417.6068115234375,29.53133201599121,753.6840209960938,badge
26,1557,-408.1283874511719,29.24404525756836,774.7994995117188,badge
27,1557,-419.1426696777344,29.71709632873535,758.425048828125,badge
28,1557,-413.69659423828125,29.95478057861328,764.4911499023438,badge
29,1559,-420.6700439453125,33.547218322753906,771.2268676757812,badge
30,1553,-432.3699645996094,26.122344970703125,749.20458984375,badge
31,1554,,,,badge
32,1554,,,,badge
33,1554,,,,badge
34,1554,,,,badge
35,1563,-478.9112243652344,32.299110412597656,718.7621459960938,badge
36,1579,,,,badge
37,1587,-462.7398681640625,17.466279983520508,747.7713012695312,badge
38,1597,-460.907470703125,25.612131118774414,766.1845703125,badge
39,1599,-494.110595703125,25.78227424621582,805.9598999023438,badge
40,1603,-487.2389221191406,26.22368621826172,819.758544921875,badge
41,1604,,,,badge
42,1610,-440.6009826660156,22.337636947631836,767.2926635742188,badge
43,1626,-418.05047607421875,23.51175308227539,703.3519897460938,badge
44,1626,,,,badge
45,1627,-449.16778564453125,29.15854263305664,772.5341796875,badge
46,1627,-412.676025390625,28.808656692504883,735.2402954101562,badge
47,1627,,,,badge
48,1627,-448.43048095703125,29.143239974975586,911.0244750976562,badge
49,1625,-449.36370849609375,30.228445053100586,832.6157836914062,badge
50,1625,-407.2318115234375,18.561710357666016,748.5645141601562,badge
51,1625,-395.93505859375,18.948762893676758,764.1737060546875,badge
52,1615,,,,badge
53,1615,-515.5927124023438,30.5250186920166,808.7379150390625,badge
54,1615,-515.7269897460938,32.421546936035156,798.1422119140625,badge
55,1615,-523.857666015625,33.28387451171875,791.3447875976562,badge
56,1612,-511.59893798828125,33.504756927490234,824.808349609375,badge
57,1613,-420.05194091796875,42.69877624511719,776.2355346679688,badge
58,1613,-383.3359375,67.38663482666016,896.7162475585938,badge
59,1613,-296.79473876953125,90.2229995727539,1041.148193359375,badge
60,1607,-235.1048126220703,139.76808166503906,1053.3179931640625,badge
61,1611,-540.0364379882812,31.24713134765625,860.6746215820312,badge
62,1610,-424.2742919921875,34.4377555847168,742.5809936523438,badge
63,1610,-470.1720275878906,32.97270202636719,758.0191650390625,badge
64,1610,-457.3733215332031,42.47962951660156,814.8748168945312,badge
65,1603,-424.6829833984375,26.783349990844727,737.7236938476562,badge
66,1597,-437.0356750488281,32.0110969543457,761.083740234375,badge
67,1599,-455.48382568359375,33.196014404296875,789.2559204101562,badge
68,1607,-420.5959167480469,29.678869247436523,730.6239624023438,badge
69,1598,-411.8685302734375,35.110511779785156,757.087646484375,badge
70,1605,-465.49237060546875,36.91079330444336,771.9600830078125,badge
71,1607,-468.0817565917969,32.037689208984375,761.7160034179688,badge
72,1614,,,,badge
73,1617,-530.5390014648438,25.674654006958008,768.054931640625,badge
74,1617,-475.6353759765625,28.415884017944336,752.8579711914062,badge
75,1619,-514.00439453125,31.13594627380371,715.7933959960938,badge
76,1620,-520.4837036132812,27.357481002807617,724.8163452148438,badge
77,1620,-518.9542846679688,29.23928451538086,719.8024291992188,badge
78,1620,-518.4310913085938,27.419477462768555,755.2452392578125,badge
79,1620,-514.91455078125,23.217517852783203,725.7850341796875,badge
80,1620,-499.27215576171875,20.82520866394043,715.3411254882812,badge
81,1633,-510.6953125,17.670238494873047,712.6128540039062,badge
82,1665,-486.8993225097656,-0.8261464834213257,751.8543701171875,badge
83,1695,,,,badge
84,1706,,,,badge
85,1701,-571.2974243164062,5.696323871612549,756.1898803710938,badge
86,1706,-507.65203857421875,12.444597244262695,706.9472045898438,badge
87,1708,-547.8185424804688,11.94873046875,739.1881103515625,badge
88,1712,-511.76275634765625,14.625202178955078,714.1024169921875,badge
89,1712,-551.7918701171875,6.641088962554932,740.2386474609375,badge
90,1712,,,,badge
91,1713,,,,badge
92,1718,-539.2783813476562,12.934836387634277,734.7965087890625,badge
93,1719,,,,badge
94,1719,,,,badge
95,1804,,,,badge
96,1895,-472.7391662597656,145.00112915039062,1168.78515625,badge
97,1842,-607.1932373046875,-9.023222923278809,927.3084716796875,badge
98,1855,-532.564208984375,-50.079898834228516,1131.5570068359375,badge
99,1878,-631.19091796875,22.831501007080078,870.2677612304688,badge
100,1934,,,,badge
101,1976,,,,badge
102,1991,,,,badge
103,2064,-566.2564086914062,-218.49925231933594,1237.1790771484375,badge
104,2251,-461.3501281738281,-175.5548095703125,1329.8243408203125,badge
105,2308,-361.80535888671875,-160.86062622070312,1351.021484375,badge
106,2310,-348.2326965332031,-171.4933319091797,1389.9404296875,badge
107,2297,-333.6681213378906,-168.21617126464844,1395.9322509765625,badge
108,2308,-268.6037902832031,-178.38430786132812,1412.8438720703125,badge
109,2334,-279.56976318359375,-159.67848205566406,1427.3216552734375,badge
110,2323,-231.02378845214844,-174.60772705078125,1431.8779296875,badge
111,2203,-350.40863037109375,158.52052307128906,1390.64013671875,badge
112,2207,-382.24383544921875,42.93708801269531,1474.8790283203125,badge
113,2110,-263.99493408203125,88.37816619873047,1420.8568115234375,badge
114,2374,-225.1639404296875,111.86886596679688,1460.6798095703125,badge
115,2214,-227.83238220214844,167.4779510498047,1450.908935546875,badge
116,2248,-249.62144470214844,136.66976928710938,1456.25244140625,badge
117,2160,-228.700439453125,42.79224395751953,1469.9036865234375,badge
118,2289,-224.96678161621094,124.36808776855469,1459.40087890625,badge
119,2200,-353.99053955078125,156.9951629638672,1412.9222412109375,badge
120,2235,-166.83657836914062,-3.8141422271728516,1503.148681640625,badge
121,2310,-90.8035888671875,-55.501365661621094,1497.430908203125,badge
122,2302,-160.97483825683594,-51.501617431640625,1572.6392822265625,badge
123,2399,-130.18824768066406,72.42218017578125,1611.63330078125,badge
124,2495,-7.326988697052002,65.65480041503906,1616.266845703125,badge
125,2497,-27.8880558013916,-77.49131774902344,1595.3453369140625,badge
126,2500,38.49862289428711,-79.4330825805664,1588.2803955078125,badge
127,2390,73.71212005615234,-92.03067016601562,1608.7838134765625,badge
128,2434,128.77284240722656,-58.35959243774414,1574.5458984375,badge
129,2402,102.10836791992188,-126.41658020019531,1548.052001953125,badge
130,2387,,,,badge
131,2436,-4.9126739501953125,-122.78424072265625,1587.4703369140625,badge
132,2417,441.4055480957031,-229.70172119140625,1441.515625,badge
133,2618,-396.10455322265625,6.404540061950684,1375.6397705078125,badge
134,29658,-619.4881591796875,-56.053077697753906,1153.9876708984375,badge
135,28079,-646.0494995117188,-80.96378326416016,1203.46630859375,badge
136,27988,-520.2255249023438,-85.18751525878906,1384.6903076171875,badge
137,27972,-720.7391967773438,-65.93842315673828,980.1256103515625,badge
138,28023,-729.4728393554688,-50.66278839111328,1043.0155029296875,badge
139,28033,-689.3017578125,-67.6827163696289,1154.133544921875,badge
140,28033,-652.2504272460938,-71.84590148925781,1195.7900390625,badge
141,27973,-617.46533203125,-39.85520553588867,1075.2962646484375,badge
