,z_gt,x_camera,y_camera,z_camera,ID
0,6267,-1040.0177001953125,-684.1441040039062,2736.788330078125,badge
1,6013,-775.7354125976562,-687.5567626953125,2865.891357421875,badge
2,5476,-947.0624389648438,-412.94183349609375,2663.599609375,badge
3,5443,-930.8781127929688,-126.6565933227539,2607.531005859375,badge
4,5135,-919.50634765625,-451.45465087890625,2495.234619140625,badge
5,5015,-963.0536499023438,-375.9843444824219,2381.02294921875,badge
6,4909,-921.050048828125,-431.32220458984375,2442.218017578125,badge
7,4823,-926.8764038085938,-436.1309814453125,2429.860107421875,badge
8,4707,-1012.13720703125,-77.79840087890625,2375.630615234375,badge
9,4612,-956.7403564453125,-299.0730895996094,2193.75341796875,badge
10,4547,-918.7468872070312,-356.153076171875,2255.43603515625,badge
11,4455,-887.0552978515625,-353.8480529785156,2282.4267578125,badge
12,4437,-887.2521362304688,-352.7407531738281,2155.283935546875,badge
13,4436,-1040.1912841796875,-104.17391967773438,2210.12939453125,badge
14,4436,-1040.1912841796875,-104.17391967773438,2210.12939453125,badge
15,4437,-1008.9697265625,-97.87049865722656,2211.38720703125,badge
16,4506,-940.1143188476562,-451.9747009277344,1991.405517578125,badge
17,4528,-987.2191772460938,-446.185546875,2084.83251953125,badge
18,4528,-976.507568359375,-198.2503662109375,2195.62255859375,badge
19,4528,-1039.2283935546875,41.53825759887695,2181.411865234375,badge
20,4528,-1079.9334716796875,-246.72337341308594,1954.1046142578125,badge
21,4326,-1105.2274169921875,197.348388671875,1873.0986328125,badge
22,4296,,,,badge
23,4266,-885.9735717773438,344.5780334472656,2115.21826171875,badge
24,4280,-854.7662353515625,407.3991394042969,2191.234375,badge
25,4308,-846.8286743164062,300.7585754394531,2195.173583984375,badge
26,4260,-1054.80078125,67.49137115478516,2018.998291015625,badge
27,4190,-1079.38818359375,-4.930241584777832,1943.0020751953125,badge
28,4148,-1050.5589599609375,-258.48284912109375,1896.016845703125,badge
29,4148,-1050.5589599609375,-258.48284912109375,1896.016845703125,badge
30,4129,-1061.4991455078125,-17.897897720336914,1839.3507080078125,badge
31,4062,-1020.0620727539062,25.38454818725586,1910.41943359375,badge
32,3964,-1044.1092529296875,70.16923522949219,1727.4017333984375,badge
33,3964,-1044.1092529296875,70.16923522949219,1727.4017333984375,badge
34,3869,-1023.3033447265625,-9.482930183410645,1751.336669921875,badge
35,3869,-1023.3033447265625,-9.482930183410645,1751.336669921875,badge
36,3772,-978.7874145507812,-144.22869873046875,1623.19482421875,badge
37,3772,-978.7874145507812,-144.22869873046875,1623.19482421875,badge
38,3688,-1010.1663208007812,-183.04591369628906,1636.19677734375,badge
39,3688,-1010.1663208007812,-183.04591369628906,1636.19677734375,badge
40,3640,-1015.2862548828125,-189.30662536621094,1629.303466796875,badge
41,3640,-1015.2862548828125,-189.30662536621094,1629.303466796875,badge
42,3620,-986.2548828125,-180.3673553466797,1571.828125,badge
43,3620,-986.2548828125,-180.3673553466797,1571.828125,badge
44,3590,-887.135986328125,-181.90020751953125,1457.29541015625,badge
45,3514,-913.3684692382812,-242.1553192138672,1606.703369140625,badge
46,3427,-861.75830078125,-76.85701751708984,1681.9150390625,badge
47,3356,-846.8875732421875,-183.7491455078125,1362.206787109375,badge
48,3252,-894.9817504882812,-193.94125366210938,1378.93896484375,badge
49,3131,-899.5180053710938,-165.92713928222656,1204.3951416015625,badge
50,3003,-811.96142578125,-173.133056640625,1076.7918701171875,badge
51,2906,-845.166748046875,-168.92518615722656,1131.622314453125,badge
52,2861,,,,badge
53,2815,-817.4695434570312,-112.93910217285156,1050.0401611328125,badge
54,2707,,,,badge
55,2280,-759.346435546875,-129.24024963378906,1072.4927978515625,badge
56,2276,-750.7780151367188,32.17780685424805,962.5961303710938,badge
57,2276,,,,badge
58,2267,,,,badge
59,2236,,,,badge
60,2183,,,,badge
61,2088,,,,badge
62,2199,,,,badge
