,z_gt,x_camera,y_camera,z_camera,ID
0,4102,670.4520874023438,-527.6170654296875,2416.59326171875,badge
1,4149,604.8248291015625,-531.044921875,2432.29345703125,badge
2,4282,695.425537109375,-441.107177734375,2418.810302734375,badge
3,3853,952.2921142578125,-394.1560363769531,2178.53955078125,badge
4,3209,1147.3245849609375,-363.6268615722656,1665.4849853515625,badge
5,3466,619.0647583007812,-283.3091735839844,2379.431396484375,badge
6,3651,653.0496826171875,-321.015625,2306.03662109375,badge
7,3641,705.1156616210938,-320.55450439453125,2302.72412109375,badge
8,3639,751.9602661132812,-300.2091369628906,2274.078369140625,badge
9,3644,685.8385009765625,-290.9940490722656,2304.73828125,badge
10,3637,710.0463256835938,-272.2558898925781,2286.597900390625,badge
11,3649,771.569091796875,-256.5765686035156,2293.466796875,badge
12,3669,699.0185546875,-251.17657470703125,2304.466064453125,badge
13,3662,702.4804077148438,-274.4406433105469,2304.947021484375,badge
14,3643,701.52294921875,-303.86944580078125,2301.805419921875,badge
15,3652,773.3848876953125,-291.874267578125,2260.203369140625,badge
16,3626,709.0317993164062,-324.7007751464844,2262.3681640625,badge
17,3433,1031.3074951171875,-322.80230712890625,1938.2811279296875,badge
18,3017,1142.2288818359375,-341.9862365722656,1630.8419189453125,badge
19,29885,1143.6492919921875,-347.5248718261719,1612.9910888671875,badge
20,29174,1119.1883544921875,-331.68548583984375,1673.571533203125,badge
21,31934,1051.73828125,376.4596252441406,2009.27587890625,badge
22,34444,803.2243041992188,131.99447631835938,2280.298095703125,badge
23,3289,,,,badge
24,3493,814.3770141601562,73.67379760742188,2203.945068359375,badge
25,3001,889.3255615234375,25.71422576904297,2170.197021484375,badge
26,3334,815.5953979492188,210.4274444580078,2242.16015625,badge
27,3451,838.4564208984375,212.90554809570312,2234.315185546875,badge
28,3559,853.8447875976562,76.68721771240234,2199.435546875,badge
29,3569,599.7896118164062,-216.5390625,2398.169921875,badge
30,3542,564.2661743164062,-214.83609008789062,2379.3095703125,badge
31,3647,459.31646728515625,-323.1573791503906,2421.522216796875,badge
32,3625,407.06884765625,-378.6595458984375,2442.46826171875,badge
33,5825,463.1318664550781,-438.61669921875,2405.15380859375,badge
34,11354,946.0231323242188,-435.94049072265625,1957.9913330078125,badge
35,3500,688.5709838867188,-340.54833984375,2238.17822265625,badge
36,31741,755.9905395507812,-286.08251953125,2190.945556640625,badge
37,34797,761.0283813476562,-283.6334533691406,2196.388427734375,badge
38,3278,840.322509765625,-224.09861755371094,2140.80322265625,badge
39,3139,766.1458740234375,-193.291015625,2211.15771484375,badge
40,3174,710.3901977539062,-81.88060760498047,2298.353271484375,badge
41,34711,696.2151489257812,-106.17066955566406,2252.4921875,badge
42,34484,689.6712646484375,-121.40325164794922,2295.423828125,badge
43,34574,695.49755859375,-137.11007690429688,2282.035400390625,badge
44,34696,704.983642578125,-135.01507568359375,2302.29296875,badge
45,34884,714.089599609375,-28.859426498413086,2289.013916015625,badge
46,34344,859.5999755859375,325.7735595703125,2281.910400390625,badge
47,3418,681.1549072265625,157.06785583496094,2311.347412109375,badge
48,3439,593.4510498046875,66.42898559570312,2400.44140625,badge
49,3608,584.7261962890625,-9.628082275390625,2421.51416015625,badge
50,3654,543.8308715820312,-507.26153564453125,2293.14111328125,badge
51,3717,596.941650390625,-609.8639526367188,2294.399169921875,badge
52,38009,628.8864135742188,-529.2276611328125,2302.592529296875,badge
53,36336,622.01123046875,-618.4747924804688,2265.48681640625,badge
54,33907,670.1678466796875,-569.4556274414062,2252.07763671875,badge
55,34347,605.5917358398438,-582.3800048828125,2277.278076171875,badge
56,32809,665.7500610351562,-600.474365234375,2259.074462890625,badge
57,34737,664.08154296875,-541.4644165039062,2298.29052734375,badge
58,34135,689.4617919921875,-523.2055053710938,2262.23095703125,badge
59,3590,666.9755859375,-454.1629333496094,2308.306396484375,badge
60,3499,677.8385620117188,-363.4444274902344,2322.77197265625,badge
61,3678,619.0809936523438,-492.8948059082031,2303.084716796875,badge
62,3695,657.6011962890625,-440.1753845214844,2322.10888671875,badge
63,3586,654.03515625,-488.4673156738281,2297.84326171875,badge
64,3591,598.6978759765625,-518.9645385742188,2301.1494140625,badge
65,3747,591.3909912109375,-497.47314453125,2324.477294921875,badge
66,3586,621.0635986328125,-528.2090454101562,2298.16064453125,badge
67,3704,592.6370239257812,-524.9473266601562,2342.621337890625,badge
68,3652,612.9845581054688,-519.3439331054688,2317.615966796875,badge
69,3690,775.2521362304688,-478.8456726074219,2237.439208984375,badge
70,3630,599.8765869140625,-390.46624755859375,2344.572509765625,badge
