,z_gt,x_camera,y_camera,z_camera,ID
0,2016,434.8813171386719,245.9849853515625,1013.6777954101562,bootlegger
1,2010,407.9230651855469,226.5966033935547,946.1685180664062,bootlegger
2,2026,270.93865966796875,210.91590881347656,995.1082763671875,bootlegger
3,2026,-208.3486785888672,199.8148193359375,823.41552734375,bootlegger
4,2026,-279.6665344238281,270.6283264160156,1096.0955810546875,bootlegger
5,2026,-203.804443359375,197.29893493652344,788.9453125,bootlegger
6,2026,-2542.1494140625,1826.6854248046875,7695.50390625,bootlegger
7,2026,-2566.599853515625,1916.3365478515625,7695.50390625,bootlegger
8,2030,870.844482421875,313.0336608886719,1307.0919189453125,bootlegger
9,2547,532.0921020507812,191.4638214111328,1410.9404296875,gman
10,2517,694.625,282.81842041015625,1878.861572265625,gman
11,2523,929.8898315429688,445.7843933105469,1518.8494873046875,bootlegger
12,2523,583.9530639648438,280.23138427734375,893.52734375,bootlegger
13,2523,449.77850341796875,181.4527130126953,1326.81103515625,gman
14,2523,459.2071533203125,213.932861328125,675.291015625,bootlegger
15,2596,942.1605224609375,211.32481384277344,1510.1561279296875,gman
16,2481,263.7366027832031,158.17279052734375,544.814453125,bootlegger
17,2583,471.8427734375,372.2431335449219,1254.7017822265625,bootlegger
18,2583,238.66444396972656,423.60211181640625,1407.714111328125,bootlegger
19,2583,-62.33144760131836,136.28819274902344,471.1533203125,bootlegger
20,2583,-253.80859375,317.53704833984375,1109.928466796875,bootlegger
21,2583,-102.21480560302734,114.71338653564453,403.9634704589844,bootlegger
22,2583,-2387.297607421875,2177.139892578125,7695.50390625,bootlegger
23,2583,-2623.650390625,2201.590087890625,7695.50390625,bootlegger
24,2583,-2322.0966796875,2160.839599609375,7695.50390625,bootlegger
25,2583,-2256.89599609375,2160.839599609375,7695.50390625,bootlegger
26,2583,-2884.453857421875,2584.64501953125,7695.50390625,bootlegger
27,2583,-2525.849365234375,2356.442138671875,7695.50390625,bootlegger
28,2583,-2419.89794921875,2258.640869140625,7695.50390625,bootlegger
29,2583,-2468.798583984375,2266.791015625,7695.50390625,bootlegger
30,2583,-2468.798583984375,2331.99169921875,7695.50390625,bootlegger
31,2583,-2493.248779296875,2323.841796875,7695.50390625,bootlegger
32,2695,-2517.69921875,2340.141845703125,7695.50390625,bootlegger
33,3132,-547.6758422851562,728.0016479492188,2781.507568359375,bootlegger
34,3178,-252.2013397216797,404.1138610839844,1203.205810546875,bootlegger
35,3178,-254.1739959716797,409.63116455078125,1231.2806396484375,bootlegger
36,3178,-2631.800537109375,2543.89453125,7695.50390625,bootlegger
37,3178,-3088.206298828125,2527.59423828125,7695.50390625,bootlegger
38,3178,-3617.962890625,2421.64306640625,7695.50390625,bootlegger
39,3179,17.828641891479492,209.0574951171875,671.1195068359375,bootlegger
40,3182,92.40003967285156,1079.793212890625,3478.19384765625,bootlegger
41,3182,-2721.45166015625,1117.6265869140625,7695.50390625,gman
42,3174,287.7236633300781,258.1275634765625,823.048583984375,bootlegger
43,3144,2714.666748046875,2413.492919921875,7695.50390625,bootlegger
44,3134,743.1575927734375,520.3342895507812,1631.5556640625,bootlegger
45,3019,298.612548828125,169.1670379638672,526.9389038085938,bootlegger
46,3104,3573.103271484375,1715.1480712890625,5432.12060546875,bootlegger
47,3190,988.2869262695312,563.3099975585938,1737.4609375,bootlegger
48,3251,969.1737670898438,557.5575561523438,1697.53759765625,bootlegger
49,3086,968.2838134765625,562.43408203125,1695.9788818359375,bootlegger
50,3141,1078.8717041015625,630.3351440429688,1882.692138671875,bootlegger
51,3171,1419.4034423828125,829.5308227539062,2509.403564453125,bootlegger
52,3191,879.1019287109375,516.2745971679688,1571.84765625,bootlegger
53,3151,1529.79443359375,809.8104248046875,2411.1240234375,bootlegger
54,3151,349.2576904296875,173.85504150390625,517.6348266601562,bootlegger
55,3180,2270.62939453125,1172.6177978515625,3491.343994140625,bootlegger
56,3122,1450.35791015625,790.432373046875,2274.533203125,bootlegger
57,3180,851.4859619140625,519.6778564453125,1513.86962890625,bootlegger
58,3202,914.4479370117188,564.9921264648438,1625.8106689453125,bootlegger
59,3208,889.2425537109375,555.4880981445312,1583.980224609375,bootlegger
60,3090,920.7302856445312,579.7252807617188,1643.1680908203125,bootlegger
61,3189,788.5075073242188,491.4405212402344,1409.86328125,bootlegger
62,3205,130.8079071044922,141.27249145507812,469.4765930175781,bootlegger
63,3184,-193.7429656982422,424.0290222167969,1620.1060791015625,bootlegger
64,3216,-319.2772216796875,285.298583984375,1621.5284423828125,bootlegger
65,3184,-429.80181884765625,411.7438659667969,1742.3782958984375,bootlegger
66,3212,-2615.50048828125,1076.8759765625,7695.50390625,gman
67,3605,448.0422668457031,266.8420715332031,807.220703125,bootlegger
68,3678,438.8040771484375,251.05116271972656,784.5883178710938,bootlegger
