,z_gt,x_camera,y_camera,z_camera,ID
0,3013,1099.0672607421875,296.47198486328125,1254.7802734375,badge
1,3239,1167.258544921875,154.62741088867188,1467.6197509765625,badge
2,3470,1106.83154296875,-80.90869903564453,1828.135009765625,badge
3,3679,1174.8992919921875,-113.78870391845703,1691.3843994140625,badge
4,3779,1228.389404296875,-74.82901000976562,1587.5546875,badge
5,3787,1230.3223876953125,-41.48284912109375,1623.2513427734375,badge
6,3425,1153.906494140625,-254.1454620361328,1450.8319091796875,badge
7,3541,1217.6895751953125,451.40228271484375,1559.2313232421875,badge
8,3655,1219.2657470703125,489.1129150390625,1403.5341796875,badge
9,3794,1190.6678466796875,340.1784362792969,1357.1295166015625,badge
10,3816,1222.5660400390625,199.76455688476562,1458.0394287109375,badge
11,3874,1261.3599853515625,252.42837524414062,1636.2498779296875,badge
12,3943,1248.024658203125,123.32743072509766,1580.6048583984375,badge
13,3980,1279.3836669921875,312.5357971191406,1707.42626953125,badge
14,3936,1270.34765625,35.32959747314453,1611.8133544921875,badge
15,3820,1284.21875,-194.2444305419922,1521.1275634765625,badge
16,3784,922.3742065429688,-73.01124572753906,2049.39404296875,badge
17,3885,1255.04443359375,607.1590576171875,1841.077880859375,badge
18,3938,1166.1976318359375,574.3538208007812,1648.1373291015625,badge
19,4047,1322.0133056640625,546.4122924804688,1724.585205078125,badge
20,4053,1267.024658203125,463.6715393066406,1839.24462890625,badge
21,4041,1287.6766357421875,67.96014404296875,1512.338134765625,badge
22,4036,1296.406494140625,-18.644166946411133,1669.251953125,badge
23,4102,1097.9970703125,-35.40263748168945,2091.90087890625,badge
24,4249,1270.382080078125,351.2010803222656,1504.73828125,badge
25,4509,1245.020751953125,582.0171508789062,1591.297119140625,badge
26,4624,1377.056640625,273.6229248046875,1694.620361328125,badge
27,4732,1385.2845458984375,226.7940673828125,1807.12353515625,badge
28,4837,1338.2781982421875,262.9150390625,1704.224853515625,badge
29,4826,1357.61474609375,245.1238250732422,1847.2982177734375,badge
30,4762,1354.58203125,273.04315185546875,1706.2318115234375,badge
31,4673,1295.656005859375,539.2623901367188,2056.924560546875,badge
32,4767,1368.5794677734375,199.27108764648438,1865.8702392578125,badge
33,4917,1416.2672119140625,258.0026550292969,2009.7220458984375,badge
34,5118,1411.157958984375,34.11014175415039,2110.166748046875,badge
35,5259,1257.4923095703125,325.2735900878906,2505.65283203125,badge
36,5377,1265.0782470703125,115.9057846069336,2499.275390625,badge
37,5420,1557.734619140625,345.3069152832031,2082.904052734375,badge
38,5335,1520.90576171875,-355.3957214355469,2171.506103515625,badge
39,5240,1541.19140625,-298.547119140625,2101.203125,badge
40,5304,1366.04736328125,-119.84689331054688,2467.3369140625,badge
41,5487,1407.57421875,95.63948822021484,2440.86376953125,badge
42,5619,1359.6190185546875,703.5050659179688,2418.027587890625,badge
43,5469,1380.9144287109375,213.08352661132812,2418.769775390625,badge
44,5264,1435.38671875,-55.343536376953125,2440.388916015625,badge
45,5062,1446.240234375,-412.1195068359375,2259.8564453125,badge
46,5059,1293.82470703125,204.69631958007812,2777.064453125,badge
47,5215,1411.1524658203125,464.03546142578125,2575.57470703125,badge
