,z_gt,x_camera,y_camera,z_camera,ID
0,6141,1446.4635009765625,561.8408813476562,2280.713134765625,badge
1,6025,1224.6209716796875,344.4149475097656,2653.102783203125,badge
2,5970,1422.322998046875,445.1578063964844,2145.322509765625,badge
3,5942,1293.4478759765625,1080.3187255859375,2444.175537109375,badge
4,5888,1443.94580078125,104.73686981201172,2407.826416015625,badge
5,5804,1521.6290283203125,330.66766357421875,2388.39501953125,badge
6,5750,1519.36572265625,885.7334594726562,2228.822021484375,badge
7,5680,1355.784423828125,863.2675170898438,2288.261474609375,badge
8,5619,1414.693603515625,277.4256591796875,2210.5625,badge
9,5573,1332.20654296875,356.48785400390625,2497.051513671875,badge
10,5579,1479.989013671875,803.5219116210938,2121.802734375,badge
11,5591,1411.2562255859375,813.9984130859375,2133.25927734375,badge
12,5603,1545.6309814453125,498.21282958984375,1953.958740234375,badge
13,5634,1431.3255615234375,28.833860397338867,2433.484130859375,badge
14,5648,1473.1278076171875,829.3893432617188,2028.2989501953125,badge
15,5624,,,,badge
16,5583,1336.3994140625,605.3670654296875,2401.307861328125,badge
17,5548,1368.20361328125,706.3676147460938,2452.116455078125,badge
18,5543,1350.110107421875,554.6820068359375,2483.7275390625,badge
19,5546,1398.5599365234375,661.7075805664062,2443.519775390625,badge
20,5564,1357.859130859375,257.2479248046875,2408.73486328125,badge
21,5590,1451.5517578125,248.6694793701172,2237.970947265625,badge
22,5575,1339.902099609375,577.571044921875,2278.049560546875,badge
23,5549,1273.443603515625,567.0761108398438,2522.97265625,badge
24,5518,1111.58837890625,902.8480834960938,2811.2724609375,badge
25,5523,1458.6575927734375,150.9297637939453,2269.05810546875,badge
26,5530,1301.5023193359375,-102.4959716796875,2662.0244140625,badge
27,5556,1512.5244140625,34.34080123901367,2331.977294921875,badge
28,5580,1466.4266357421875,529.498779296875,2076.66015625,badge
29,5597,1396.680419921875,452.03369140625,2323.43603515625,badge
30,5582,1223.3172607421875,571.2845458984375,2625.727294921875,badge
31,5546,1372.34814453125,619.7105102539062,2288.43505859375,badge
32,5505,1521.6368408203125,412.6627502441406,1790.1422119140625,badge
33,5416,1555.5609130859375,-25.489980697631836,1814.6956787109375,badge
34,5323,1358.7493896484375,-664.1097412109375,2276.681884765625,badge
35,5293,1634.10595703125,432.0733337402344,2039.83837890625,badge
36,5283,1511.343505859375,461.4127197265625,2001.620849609375,badge
37,5285,1412.1942138671875,165.12286376953125,2116.268798828125,badge
38,5288,1447.23974609375,369.63433837890625,2154.85009765625,badge
39,5287,1447.7603759765625,477.3846740722656,2110.419677734375,badge
40,5294,1387.9603271484375,432.8172302246094,2292.470703125,badge
41,5626,1345.4405517578125,168.62562561035156,2380.630126953125,badge
42,5705,695.767333984375,138.5414581298828,3184.97021484375,badge
43,5850,-505.037841796875,213.9330596923828,3216.2412109375,badge
44,6190,-1339.113037109375,184.73638916015625,2556.162841796875,badge
45,6819,1229.284423828125,28.342798233032227,2722.60546875,badge
46,5897,963.756591796875,254.1354522705078,3033.367919921875,badge
47,5844,1501.3446044921875,605.174560546875,2485.65185546875,badge
48,5812,1539.8795166015625,269.9169006347656,1871.79541015625,badge
49,5717,1522.323486328125,67.65438842773438,2023.875,badge
50,5578,1547.5936279296875,-24.577001571655273,1949.3492431640625,badge
51,5455,1407.49853515625,-32.27090072631836,2297.4462890625,badge
52,5399,1469.9759521484375,-26.58622169494629,1892.7398681640625,badge
53,5408,1472.591796875,161.3601531982422,1831.643310546875,badge
54,5433,1447.485107421875,458.27215576171875,2092.466064453125,badge
55,5436,1596.6904296875,613.1927490234375,1989.56005859375,badge
56,5406,1495.61083984375,429.7841796875,2015.34326171875,badge
57,5365,1472.7359619140625,120.1806869506836,1768.53076171875,badge
58,5184,1463.557861328125,-65.25374603271484,1760.5506591796875,badge
59,5132,1421.7864990234375,73.54690551757812,1636.6622314453125,badge
60,5128,1467.200927734375,578.1294555664062,1841.4130859375,badge
61,5156,1279.228271484375,478.6663513183594,2185.585693359375,badge
62,5178,883.7498168945312,482.2250061035156,2719.97119140625,badge
63,5224,1313.640625,822.7675170898438,2085.476318359375,badge
64,5254,1534.57958984375,487.8929443359375,2129.784423828125,badge
65,5193,1484.180908203125,22.203868865966797,2474.919677734375,badge
66,5212,1439.72021484375,26.536561965942383,2239.599365234375,badge
67,5249,1342.48681640625,158.6239776611328,2437.44921875,badge
